trainee_id,salary,retention_months,job_changes,district,course_category,qualification
TRN_MH_2026_2059,16202.85,12.8,1,Amravati,IT-ITeS,10th Pass
TRN_MH_2026_2060,20200.95,17.7,4,Chhatrapati Sambhajinagar,IT-ITeS,10th Pass
TRN_MH_2026_2061,8000.0,15.4,0,Gadchiroli,IT-ITeS,10th Pass
TRN_MH_2026_2062,21520.68,9.2,0,Nashik,Automotive,ITI Diploma
TRN_MH_2026_2063,11411.0,15.6,0,Amravati,IT-ITeS,ITI Diploma
TRN_MH_2026_2064,16231.46,9.0,2,Solapur,IT-ITeS,Graduate
TRN_MH_2026_2065,13581.16,10.8,1,Solapur,Electronics and Hardware,Below 10th
TRN_MH_2026_2066,12968.61,14.9,0,Mumbai,Apparel,ITI Diploma
TRN_MH_2026_2067,21562.89,15.5,0,Thane,Electronics and Hardware,10th Pass
TRN_MH_2026_2068,15863.05,8.1,0,Chhatrapati Sambhajinagar,Automotive,10th Pass
TRN_MH_2026_2069,245831.74,19.3,1,Chhatrapati Sambhajinagar,IT-ITeS,10th Pass
TRN_MH_2026_2070,17335.78,16.9,0,Nagpur,Automotive,ITI Diploma
TRN_MH_2026_2071,19169.64,10.5,0,Gadchiroli,Automotive,10th Pass
TRN_MH_2026_2072,17768.88,6.3,1,Amravati,IT-ITeS,10th Pass
TRN_MH_2026_2073,13009.53,13.3,1,Gadchiroli,IT-ITeS,10th Pass
TRN_MH_2026_2074,20986.93,11.8,1,Amravati,Electronics and Hardware,Below 10th
TRN_MH_2026_2075,15771.85,14.6,1,Amravati,Electronics and Hardware,12th Pass
TRN_MH_2026_2076,12051.96,12.2,2,Nagpur,IT-ITeS,Graduate
TRN_MH_2026_2077,16001.6,4.0,1,Gadchiroli,IT-ITeS,ITI Diploma
TRN_MH_2026_2078,22752.66,12.1,1,Solapur,Apparel,Graduate
TRN_MH_2026_2079,20475.78,12.5,0,Thane,Apparel,Below 10th
TRN_MH_2026_2080,16279.72,17.2,1,Gadchiroli,Construction,12th Pass
TRN_MH_2026_2081,16277.6,10.5,0,Nagpur,Construction,10th Pass
TRN_MH_2026_2082,,22.4,1,Mumbai,Apparel,10th Pass
TRN_MH_2026_2083,24768.62,4.4,0,Mumbai,Construction,12th Pass
TRN_MH_2026_2084,18836.77,20.6,1,Gadchiroli,Construction,Below 10th
TRN_MH_2026_2085,,12.9,1,Solapur,IT-ITeS,Below 10th
TRN_MH_2026_2086,21105.99,18.3,0,Mumbai,Construction,ITI Diploma
TRN_MH_2026_2087,18335.76,14.4,2,Amravati,Electronics and Hardware,Below 10th
TRN_MH_2026_2088,16593.35,19.7,0,Nashik,Apparel,10th Pass
TRN_MH_2026_2089,16812.78,12.1,1,Gadchiroli,IT-ITeS,ITI Diploma
TRN_MH_2026_2090,171892.78,8.5,0,Amravati,Healthcare,Graduate
TRN_MH_2026_2091,17369.72,21.1,2,Pune,Construction,12th Pass
TRN_MH_2026_2092,,13.4,1,Mumbai,Automotive,Graduate
TRN_MH_2026_2093,,0.5,12,Pune,Healthcare,ITI Diploma
TRN_MH_2026_2094,20064.24,20.2,0,Chhatrapati Sambhajinagar,Construction,ITI Diploma
TRN_MH_2026_2095,17217.49,8.8,2,Gadchiroli,Automotive,Graduate
TRN_MH_2026_2096,17775.22,17.0,1,Pune,Construction,ITI Diploma
TRN_MH_2026_2097,10506.3,0.5,13,Thane,Construction,10th Pass
TRN_MH_2026_2098,20707.15,13.3,0,Amravati,Apparel,ITI Diploma
TRN_MH_2026_2099,18712.71,14.4,1,Solapur,Healthcare,Below 10th
TRN_MH_2026_2100,20993.04,6.5,0,Gadchiroli,IT-ITeS,10th Pass
TRN_MH_2026_2101,8000.0,10.1,0,Amravati,Electronics and Hardware,Graduate
TRN_MH_2026_2102,24809.31,20.8,0,Mumbai,Healthcare,Below 10th
TRN_MH_2026_2103,17011.44,18.4,1,Mumbai,Automotive,ITI Diploma
TRN_MH_2026_2104,21378.64,13.7,0,Mumbai,Automotive,Graduate
TRN_MH_2026_2105,13860.33,15.2,2,Solapur,Automotive,Graduate
TRN_MH_2026_2106,19644.71,12.5,2,Thane,Automotive,10th Pass
TRN_MH_2026_2107,13813.05,20.8,1,Thane,Construction,Below 10th
TRN_MH_2026_2108,15316.81,13.0,2,Chhatrapati Sambhajinagar,Automotive,10th Pass
TRN_MH_2026_2109,24199.11,15.2,1,Nashik,Healthcare,Below 10th
TRN_MH_2026_2110,16832.61,19.7,0,Solapur,Healthcare,Graduate
TRN_MH_2026_2111,18261.02,,0,Chhatrapati Sambhajinagar,Apparel,12th Pass
TRN_MH_2026_2112,20545.24,21.8,2,Nagpur,Apparel,10th Pass
TRN_MH_2026_2113,19234.89,6.3,1,Amravati,IT-ITeS,ITI Diploma
TRN_MH_2026_2114,18026.47,22.1,0,Amravati,Healthcare,Below 10th
TRN_MH_2026_2115,18777.36,12.1,0,Pune,Electronics and Hardware,Below 10th
TRN_MH_2026_2116,25911.95,12.8,0,Chhatrapati Sambhajinagar,IT-ITeS,Graduate
TRN_MH_2026_2117,17298.33,4.5,0,Gadchiroli,Apparel,ITI Diploma
TRN_MH_2026_2118,,11.7,0,Mumbai,Apparel,10th Pass
TRN_MH_2026_2119,21177.29,8.8,2,Amravati,Automotive,Below 10th
TRN_MH_2026_2120,21369.34,11.0,0,Solapur,Automotive,12th Pass
TRN_MH_2026_2121,21654.61,13.3,0,Pune,Healthcare,Below 10th
TRN_MH_2026_2122,229616.02,18.8,1,Gadchiroli,Electronics and Hardware,12th Pass
TRN_MH_2026_2123,13499.48,15.0,0,Gadchiroli,IT-ITeS,10th Pass
TRN_MH_2026_2124,23217.01,15.5,2,Pune,Electronics and Hardware,12th Pass
TRN_MH_2026_2125,13487.79,8.5,0,Nagpur,Electronics and Hardware,Graduate
TRN_MH_2026_2126,18559.22,9.6,0,Pune,Electronics and Hardware,Graduate
TRN_MH_2026_2127,14860.03,23.0,1,Gadchiroli,Healthcare,ITI Diploma
TRN_MH_2026_2128,17275.52,10.3,0,Thane,IT-ITeS,10th Pass
TRN_MH_2026_2129,18650.67,22.3,1,Chhatrapati Sambhajinagar,IT-ITeS,Graduate
TRN_MH_2026_2130,18624.75,12.8,0,Chhatrapati Sambhajinagar,Electronics and Hardware,Below 10th
TRN_MH_2026_2131,18976.72,14.0,0,Nagpur,Healthcare,Graduate
TRN_MH_2026_2132,23147.99,19.4,1,Solapur,Electronics and Hardware,10th Pass
TRN_MH_2026_2133,19087.37,20.4,0,Nagpur,IT-ITeS,10th Pass
TRN_MH_2026_2134,16645.45,13.4,0,Nashik,Electronics and Hardware,10th Pass
TRN_MH_2026_2135,20874.31,12.1,0,Nagpur,Apparel,12th Pass
TRN_MH_2026_2136,21663.15,13.7,1,Thane,Automotive,Graduate
TRN_MH_2026_2137,13203.37,15.7,0,Nagpur,Automotive,Graduate
TRN_MH_2026_2138,19590.9,18.5,2,Nashik,IT-ITeS,Graduate
TRN_MH_2026_2139,19954.1,14.0,1,Nagpur,Apparel,Graduate
TRN_MH_2026_2140,16458.53,17.1,2,Nashik,Automotive,12th Pass
TRN_MH_2026_2141,22314.97,22.2,1,Mumbai,Automotive,ITI Diploma
TRN_MH_2026_2142,16974.81,15.9,4,Gadchiroli,Automotive,10th Pass
TRN_MH_2026_2143,17939.52,15.6,0,Mumbai,Healthcare,Below 10th
TRN_MH_2026_2144,16894.25,0.5,17,Pune,Construction,12th Pass
TRN_MH_2026_2145,17554.53,1.0,0,Thane,Automotive,Below 10th
TRN_MH_2026_2146,13663.04,15.9,0,Nagpur,IT-ITeS,Graduate
TRN_MH_2026_2147,12459.82,13.5,1,Mumbai,Healthcare,10th Pass
TRN_MH_2026_2148,23080.77,11.4,0,Gadchiroli,Apparel,ITI Diploma
TRN_MH_2026_2149,14535.64,15.2,2,Mumbai,Construction,Graduate
TRN_MH_2026_2150,14030.13,13.7,0,Mumbai,Healthcare,10th Pass
TRN_MH_2026_2151,9963.13,19.6,0,Gadchiroli,Automotive,ITI Diploma
TRN_MH_2026_2152,15263.63,14.4,1,Pune,IT-ITeS,10th Pass
TRN_MH_2026_2153,12869.19,10.3,1,Solapur,Healthcare,10th Pass
TRN_MH_2026_2154,23247.05,19.0,0,Nagpur,Automotive,12th Pass
TRN_MH_2026_2155,21034.36,12.9,1,Gadchiroli,Construction,Below 10th
TRN_MH_2026_2156,15091.47,16.6,0,Gadchiroli,IT-ITeS,Graduate
TRN_MH_2026_2157,25383.53,,0,Amravati,Healthcare,Below 10th
TRN_MH_2026_2158,20936.18,10.8,1,Pune,Electronics and Hardware,Graduate
TRN_MH_2026_2159,16363.09,14.4,0,Amravati,Healthcare,12th Pass
TRN_MH_2026_2160,8752.08,14.1,0,Chhatrapati Sambhajinagar,Construction,Graduate
TRN_MH_2026_2161,25518.3,16.4,0,Nagpur,IT-ITeS,12th Pass
TRN_MH_2026_2162,12636.5,12.7,2,Chhatrapati Sambhajinagar,IT-ITeS,Below 10th
TRN_MH_2026_2163,11741.1,4.8,1,Nagpur,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2164,137670.34,,0,Amravati,Construction,10th Pass
TRN_MH_2026_2165,26039.13,18.0,0,Amravati,Electronics and Hardware,12th Pass
TRN_MH_2026_2166,,12.5,0,Chhatrapati Sambhajinagar,IT-ITeS,Graduate
TRN_MH_2026_2167,19473.68,12.8,0,Nagpur,Electronics and Hardware,Below 10th
TRN_MH_2026_2168,19581.64,18.9,1,Chhatrapati Sambhajinagar,Electronics and Hardware,12th Pass
TRN_MH_2026_2169,20486.95,10.4,1,Amravati,IT-ITeS,12th Pass
TRN_MH_2026_2170,20156.25,6.3,2,Chhatrapati Sambhajinagar,Healthcare,12th Pass
TRN_MH_2026_2171,18484.17,13.2,0,Amravati,Apparel,ITI Diploma
TRN_MH_2026_2172,17864.7,11.6,0,Gadchiroli,Apparel,ITI Diploma
TRN_MH_2026_2173,17280.92,9.2,0,Nashik,Automotive,Graduate
TRN_MH_2026_2174,,,0,Mumbai,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2175,16517.64,0.5,12,Pune,Healthcare,10th Pass
TRN_MH_2026_2176,11574.65,14.0,0,Nagpur,IT-ITeS,Below 10th
TRN_MH_2026_2177,17155.81,15.5,2,Gadchiroli,Automotive,Below 10th
TRN_MH_2026_2178,14039.93,23.1,1,Nagpur,Construction,ITI Diploma
TRN_MH_2026_2179,13637.44,0.5,15,Pune,Construction,12th Pass
TRN_MH_2026_2180,18129.63,15.4,0,Gadchiroli,Electronics and Hardware,Graduate
TRN_MH_2026_2181,22372.01,11.5,2,Chhatrapati Sambhajinagar,Apparel,10th Pass
TRN_MH_2026_2182,,9.8,1,Pune,Apparel,10th Pass
TRN_MH_2026_2183,12003.25,11.1,1,Nashik,Construction,Graduate
TRN_MH_2026_2184,14036.3,11.6,0,Thane,IT-ITeS,ITI Diploma
TRN_MH_2026_2185,20792.7,15.8,2,Nagpur,Electronics and Hardware,Below 10th
TRN_MH_2026_2186,14061.29,25.7,0,Gadchiroli,Automotive,12th Pass
TRN_MH_2026_2187,16713.78,10.4,0,Gadchiroli,Healthcare,12th Pass
TRN_MH_2026_2188,19425.18,11.9,0,Gadchiroli,Healthcare,ITI Diploma
TRN_MH_2026_2189,14110.79,13.7,2,Gadchiroli,Automotive,ITI Diploma
TRN_MH_2026_2190,17868.81,16.0,0,Nagpur,Construction,Below 10th
TRN_MH_2026_2191,209254.98,15.3,1,Amravati,IT-ITeS,ITI Diploma
TRN_MH_2026_2192,15395.21,20.4,1,Chhatrapati Sambhajinagar,Construction,12th Pass
TRN_MH_2026_2193,18619.24,1.9,1,Thane,Apparel,ITI Diploma
TRN_MH_2026_2194,,2.1,2,Chhatrapati Sambhajinagar,Electronics and Hardware,10th Pass
TRN_MH_2026_2195,19041.66,11.5,2,Mumbai,IT-ITeS,Below 10th
TRN_MH_2026_2196,17431.27,19.5,0,Nagpur,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2197,19433.71,6.2,0,Solapur,Construction,Graduate
TRN_MH_2026_2198,,1.0,1,Pune,Electronics and Hardware,10th Pass
TRN_MH_2026_2199,22274.49,16.9,1,Solapur,IT-ITeS,12th Pass
TRN_MH_2026_2200,17938.29,15.2,1,Gadchiroli,Healthcare,10th Pass
TRN_MH_2026_2201,15997.08,8.5,0,Nagpur,IT-ITeS,10th Pass
TRN_MH_2026_2202,17928.04,9.1,1,Gadchiroli,Automotive,10th Pass
TRN_MH_2026_2203,19401.54,9.2,0,Gadchiroli,Apparel,12th Pass
TRN_MH_2026_2204,17671.01,14.6,0,Amravati,Healthcare,10th Pass
TRN_MH_2026_2205,17642.07,10.9,0,Nagpur,IT-ITeS,Graduate
TRN_MH_2026_2206,15043.03,16.5,2,Nashik,Apparel,Below 10th
TRN_MH_2026_2207,,1.0,2,Gadchiroli,Construction,12th Pass
TRN_MH_2026_2208,12590.88,0.5,10,Pune,Construction,ITI Diploma
TRN_MH_2026_2209,23623.52,8.4,0,Gadchiroli,Construction,12th Pass
TRN_MH_2026_2210,13146.48,12.7,0,Amravati,Automotive,Graduate
TRN_MH_2026_2211,15074.83,11.3,0,Pune,Apparel,ITI Diploma
TRN_MH_2026_2212,14985.57,18.0,1,Mumbai,IT-ITeS,10th Pass
TRN_MH_2026_2213,20632.24,4.7,2,Chhatrapati Sambhajinagar,IT-ITeS,12th Pass
TRN_MH_2026_2214,16467.68,14.2,1,Nagpur,Construction,Below 10th
TRN_MH_2026_2215,21867.1,16.8,0,Pune,Construction,ITI Diploma
TRN_MH_2026_2216,,23.3,1,Chhatrapati Sambhajinagar,Apparel,ITI Diploma
TRN_MH_2026_2217,18476.48,11.6,0,Nashik,Construction,ITI Diploma
TRN_MH_2026_2218,14576.29,15.6,2,Thane,Construction,Graduate
TRN_MH_2026_2219,25008.02,5.0,2,Nashik,Apparel,ITI Diploma
TRN_MH_2026_2220,13343.41,2.0,0,Nashik,IT-ITeS,Graduate
TRN_MH_2026_2221,18584.37,18.2,1,Amravati,Apparel,12th Pass
TRN_MH_2026_2222,19718.22,14.0,0,Mumbai,Apparel,Graduate
TRN_MH_2026_2223,18948.3,19.9,1,Nagpur,Automotive,Graduate
TRN_MH_2026_2224,16851.49,7.1,0,Amravati,Apparel,Below 10th
TRN_MH_2026_2225,17045.63,16.6,0,Nagpur,Construction,12th Pass
TRN_MH_2026_2226,17653.34,23.3,0,Mumbai,IT-ITeS,ITI Diploma
TRN_MH_2026_2227,16985.49,16.1,1,Mumbai,Electronics and Hardware,10th Pass
TRN_MH_2026_2228,20873.58,15.4,2,Solapur,IT-ITeS,ITI Diploma
TRN_MH_2026_2229,25236.83,14.0,3,Pune,Healthcare,10th Pass
TRN_MH_2026_2230,15548.78,6.1,3,Thane,IT-ITeS,Graduate
TRN_MH_2026_2231,12705.69,20.8,1,Nagpur,IT-ITeS,10th Pass
TRN_MH_2026_2232,17191.01,10.9,0,Nagpur,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2233,26528.98,16.5,0,Amravati,IT-ITeS,ITI Diploma
TRN_MH_2026_2234,14687.14,6.2,1,Nashik,Construction,ITI Diploma
TRN_MH_2026_2235,23236.91,,2,Pune,Apparel,10th Pass
TRN_MH_2026_2236,23371.95,21.2,1,Chhatrapati Sambhajinagar,Healthcare,ITI Diploma
TRN_MH_2026_2237,15562.44,12.3,0,Chhatrapati Sambhajinagar,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2238,19491.44,21.3,2,Amravati,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2239,23199.39,13.6,1,Amravati,IT-ITeS,Graduate
TRN_MH_2026_2240,16173.05,4.8,0,Nashik,IT-ITeS,12th Pass
TRN_MH_2026_2241,16787.47,18.5,1,Mumbai,Automotive,Below 10th
TRN_MH_2026_2242,15464.12,11.1,0,Nashik,Apparel,Below 10th
TRN_MH_2026_2243,,17.5,1,Pune,Healthcare,Below 10th
TRN_MH_2026_2244,15227.53,14.1,0,Thane,Healthcare,Graduate
TRN_MH_2026_2245,13216.21,6.3,1,Thane,Apparel,Graduate
TRN_MH_2026_2246,17619.29,14.8,2,Amravati,Electronics and Hardware,10th Pass
TRN_MH_2026_2247,14805.09,25.0,2,Amravati,IT-ITeS,12th Pass
TRN_MH_2026_2248,,16.5,0,Pune,Automotive,10th Pass
TRN_MH_2026_2249,12054.37,13.7,1,Nashik,Electronics and Hardware,Graduate
TRN_MH_2026_2250,18658.08,19.4,2,Mumbai,Electronics and Hardware,Below 10th
TRN_MH_2026_2251,20417.35,15.1,2,Mumbai,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2252,10521.93,15.0,1,Solapur,Automotive,Graduate
TRN_MH_2026_2253,18809.2,8.5,3,Nashik,Automotive,Below 10th
TRN_MH_2026_2254,21796.84,15.2,1,Chhatrapati Sambhajinagar,Automotive,12th Pass
TRN_MH_2026_2255,13266.26,19.2,0,Chhatrapati Sambhajinagar,Apparel,Graduate
TRN_MH_2026_2256,23354.0,9.8,2,Nashik,IT-ITeS,Graduate
TRN_MH_2026_2257,18966.57,21.1,0,Nagpur,Automotive,Graduate
TRN_MH_2026_2258,15032.46,13.5,1,Thane,Apparel,Below 10th
TRN_MH_2026_2259,17304.81,9.6,1,Nagpur,IT-ITeS,12th Pass
TRN_MH_2026_2260,19454.14,19.0,2,Nashik,Electronics and Hardware,10th Pass
TRN_MH_2026_2261,17766.02,12.6,1,Nagpur,IT-ITeS,Below 10th
TRN_MH_2026_2262,19385.65,17.8,1,Mumbai,Electronics and Hardware,Below 10th
TRN_MH_2026_2263,14277.64,12.5,0,Thane,Automotive,Below 10th
TRN_MH_2026_2264,18092.76,13.7,1,Gadchiroli,Electronics and Hardware,12th Pass
TRN_MH_2026_2265,12552.0,,4,Nagpur,Apparel,Graduate
TRN_MH_2026_2266,17110.71,15.5,1,Nagpur,Electronics and Hardware,10th Pass
TRN_MH_2026_2267,14336.32,4.0,0,Chhatrapati Sambhajinagar,Construction,10th Pass
TRN_MH_2026_2268,14925.65,8.4,1,Chhatrapati Sambhajinagar,Construction,ITI Diploma
TRN_MH_2026_2269,21826.33,18.6,1,Thane,Apparel,ITI Diploma
TRN_MH_2026_2270,21319.59,13.3,2,Thane,Healthcare,Below 10th
TRN_MH_2026_2271,19631.98,11.4,2,Gadchiroli,Healthcare,10th Pass
TRN_MH_2026_2272,13676.91,7.2,0,Chhatrapati Sambhajinagar,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2273,16392.57,8.6,1,Pune,Automotive,ITI Diploma
TRN_MH_2026_2274,21745.84,3.9,0,Gadchiroli,Electronics and Hardware,Graduate
TRN_MH_2026_2275,17996.01,13.5,1,Pune,Electronics and Hardware,10th Pass
TRN_MH_2026_2276,,11.0,3,Thane,Automotive,Graduate
TRN_MH_2026_2277,18876.61,9.2,0,Solapur,IT-ITeS,ITI Diploma
TRN_MH_2026_2278,18172.17,13.7,0,Pune,Healthcare,12th Pass
TRN_MH_2026_2279,16418.09,15.8,1,Chhatrapati Sambhajinagar,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2280,17967.39,24.5,0,Chhatrapati Sambhajinagar,Apparel,ITI Diploma
TRN_MH_2026_2281,16966.36,6.4,1,Solapur,Electronics and Hardware,Graduate
TRN_MH_2026_2282,19978.38,19.8,0,Amravati,Construction,Graduate
TRN_MH_2026_2283,20848.46,18.9,1,Nashik,Construction,Below 10th
TRN_MH_2026_2284,14749.04,10.1,0,Chhatrapati Sambhajinagar,IT-ITeS,Graduate
TRN_MH_2026_2285,12840.68,15.0,0,Solapur,IT-ITeS,Graduate
TRN_MH_2026_2286,11073.28,11.7,1,Mumbai,Apparel,Graduate
TRN_MH_2026_2287,19277.97,14.9,0,Chhatrapati Sambhajinagar,Construction,Graduate
TRN_MH_2026_2288,13638.22,21.5,1,Chhatrapati Sambhajinagar,Apparel,12th Pass
TRN_MH_2026_2289,9964.88,17.0,1,Gadchiroli,Apparel,10th Pass
TRN_MH_2026_2290,18860.03,16.5,3,Solapur,Healthcare,Below 10th
TRN_MH_2026_2291,26225.5,11.8,0,Nagpur,IT-ITeS,Graduate
TRN_MH_2026_2292,17478.75,6.6,1,Solapur,Healthcare,ITI Diploma
TRN_MH_2026_2293,20434.72,13.0,2,Mumbai,Healthcare,ITI Diploma
TRN_MH_2026_2294,17786.4,20.0,0,Pune,Construction,Graduate
TRN_MH_2026_2295,,6.4,2,Thane,Electronics and Hardware,12th Pass
TRN_MH_2026_2296,20716.77,8.7,0,Chhatrapati Sambhajinagar,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2297,16484.04,14.6,0,Mumbai,Healthcare,Below 10th
TRN_MH_2026_2298,18435.87,9.1,0,Solapur,Apparel,Below 10th
TRN_MH_2026_2299,18625.94,10.0,0,Gadchiroli,Apparel,Below 10th
TRN_MH_2026_2300,15161.68,11.9,2,Mumbai,Construction,Graduate
TRN_MH_2026_2301,20972.15,7.2,1,Chhatrapati Sambhajinagar,Electronics and Hardware,10th Pass
TRN_MH_2026_2302,16887.64,9.1,0,Amravati,Construction,Below 10th
TRN_MH_2026_2303,14854.89,17.5,0,Nagpur,Electronics and Hardware,10th Pass
TRN_MH_2026_2304,19377.78,7.5,0,Chhatrapati Sambhajinagar,Construction,12th Pass
TRN_MH_2026_2305,14355.36,6.0,1,Nagpur,Apparel,10th Pass
TRN_MH_2026_2306,17598.63,,1,Solapur,Automotive,ITI Diploma
TRN_MH_2026_2307,,17.7,1,Mumbai,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2308,21300.63,13.0,0,Solapur,Electronics and Hardware,10th Pass
TRN_MH_2026_2309,19161.44,11.7,0,Solapur,Electronics and Hardware,12th Pass
TRN_MH_2026_2310,17412.41,0.5,10,Gadchiroli,Apparel,ITI Diploma
TRN_MH_2026_2311,20362.18,5.3,0,Thane,IT-ITeS,12th Pass
TRN_MH_2026_2312,22365.73,16.5,2,Nagpur,Healthcare,12th Pass
TRN_MH_2026_2313,143493.25,15.9,1,Nashik,Automotive,10th Pass
TRN_MH_2026_2314,17536.23,12.0,0,Chhatrapati Sambhajinagar,IT-ITeS,10th Pass
TRN_MH_2026_2315,12908.57,19.0,4,Mumbai,IT-ITeS,Below 10th
TRN_MH_2026_2316,13772.1,8.4,0,Nagpur,Apparel,Graduate
TRN_MH_2026_2317,16431.71,19.6,0,Gadchiroli,Healthcare,10th Pass
TRN_MH_2026_2318,15366.71,14.8,0,Pune,Automotive,ITI Diploma
TRN_MH_2026_2319,,12.3,0,Mumbai,IT-ITeS,10th Pass
TRN_MH_2026_2320,17698.27,13.9,1,Pune,Apparel,Below 10th
TRN_MH_2026_2321,19353.92,13.5,3,Gadchiroli,Electronics and Hardware,12th Pass
TRN_MH_2026_2322,17253.25,20.1,0,Pune,Construction,ITI Diploma
TRN_MH_2026_2323,19202.76,8.6,1,Chhatrapati Sambhajinagar,Healthcare,ITI Diploma
TRN_MH_2026_2324,17725.66,10.2,0,Nagpur,Automotive,10th Pass
TRN_MH_2026_2325,10585.87,19.2,0,Pune,Healthcare,ITI Diploma
TRN_MH_2026_2326,14212.33,11.0,0,Thane,Healthcare,12th Pass
TRN_MH_2026_2327,16995.69,18.5,1,Amravati,Construction,Below 10th
TRN_MH_2026_2328,13266.07,22.5,1,Thane,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2329,19599.75,12.0,0,Gadchiroli,Automotive,10th Pass
TRN_MH_2026_2330,22857.63,17.4,0,Thane,IT-ITeS,Graduate
TRN_MH_2026_2331,,8.2,0,Thane,Apparel,Graduate
TRN_MH_2026_2332,16752.95,17.8,0,Pune,Apparel,Graduate
TRN_MH_2026_2333,22717.54,15.0,2,Pune,Automotive,10th Pass
TRN_MH_2026_2334,18020.34,16.4,0,Amravati,Construction,12th Pass
TRN_MH_2026_2335,16320.2,10.8,1,Nagpur,IT-ITeS,Graduate
TRN_MH_2026_2336,15353.09,5.7,1,Nashik,Healthcare,ITI Diploma
TRN_MH_2026_2337,174353.24,16.5,1,Amravati,IT-ITeS,Below 10th
TRN_MH_2026_2338,16141.38,3.7,1,Thane,Construction,10th Pass
TRN_MH_2026_2339,18096.46,12.4,1,Nagpur,Healthcare,ITI Diploma
TRN_MH_2026_2340,18062.01,18.7,0,Solapur,Healthcare,ITI Diploma
TRN_MH_2026_2341,17510.66,15.0,2,Amravati,Automotive,Below 10th
TRN_MH_2026_2342,19029.28,23.7,0,Nashik,Apparel,ITI Diploma
TRN_MH_2026_2343,,19.1,0,Thane,IT-ITeS,Below 10th
TRN_MH_2026_2344,20823.44,10.7,1,Gadchiroli,IT-ITeS,12th Pass
TRN_MH_2026_2345,12302.86,14.1,2,Nashik,Automotive,ITI Diploma
TRN_MH_2026_2346,8561.28,13.8,1,Gadchiroli,Construction,Below 10th
TRN_MH_2026_2347,20770.12,6.1,2,Pune,Electronics and Hardware,12th Pass
TRN_MH_2026_2348,12715.92,9.3,0,Mumbai,Apparel,Graduate
TRN_MH_2026_2349,16713.32,11.2,0,Solapur,Electronics and Hardware,Below 10th
TRN_MH_2026_2350,13404.6,3.8,0,Nagpur,Apparel,10th Pass
TRN_MH_2026_2351,,0.5,16,Mumbai,Apparel,12th Pass
TRN_MH_2026_2352,19395.12,12.8,0,Amravati,Construction,10th Pass
TRN_MH_2026_2353,,5.6,1,Gadchiroli,IT-ITeS,12th Pass
TRN_MH_2026_2354,15482.21,16.0,0,Chhatrapati Sambhajinagar,Electronics and Hardware,Below 10th
TRN_MH_2026_2355,8431.35,17.6,3,Pune,Healthcare,10th Pass
TRN_MH_2026_2356,,15.1,0,Thane,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2357,18871.31,0.5,10,Nashik,Healthcare,12th Pass
TRN_MH_2026_2358,12323.81,17.0,0,Nagpur,Apparel,Graduate
TRN_MH_2026_2359,18141.76,0.5,13,Solapur,Electronics and Hardware,Below 10th
TRN_MH_2026_2360,17446.42,15.5,1,Nashik,Automotive,ITI Diploma
TRN_MH_2026_2361,19527.52,9.9,1,Gadchiroli,Healthcare,10th Pass
TRN_MH_2026_2362,17918.53,15.4,2,Chhatrapati Sambhajinagar,Electronics and Hardware,10th Pass
TRN_MH_2026_2363,14094.26,20.0,3,Amravati,Apparel,Graduate
TRN_MH_2026_2364,21688.0,11.0,1,Thane,IT-ITeS,10th Pass
TRN_MH_2026_2365,16945.15,24.5,0,Gadchiroli,Automotive,ITI Diploma
TRN_MH_2026_2366,17404.43,11.4,0,Mumbai,IT-ITeS,ITI Diploma
TRN_MH_2026_2367,14233.56,14.2,0,Chhatrapati Sambhajinagar,Healthcare,ITI Diploma
TRN_MH_2026_2368,15948.51,10.6,0,Chhatrapati Sambhajinagar,Construction,ITI Diploma
TRN_MH_2026_2369,14403.19,15.1,0,Gadchiroli,Automotive,Graduate
TRN_MH_2026_2370,16894.69,5.3,0,Thane,Healthcare,10th Pass
TRN_MH_2026_2371,23490.98,11.3,1,Amravati,Electronics and Hardware,Below 10th
TRN_MH_2026_2372,12698.35,8.5,1,Gadchiroli,Construction,Graduate
TRN_MH_2026_2373,11852.54,14.7,3,Gadchiroli,Automotive,10th Pass
TRN_MH_2026_2374,22649.1,19.0,0,Nagpur,IT-ITeS,Graduate
TRN_MH_2026_2375,16767.37,17.2,4,Mumbai,Automotive,12th Pass
TRN_MH_2026_2376,15158.25,2.1,1,Mumbai,Construction,12th Pass
TRN_MH_2026_2377,21139.67,24.2,1,Solapur,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2378,15380.35,15.5,1,Gadchiroli,Electronics and Hardware,Graduate
TRN_MH_2026_2379,23891.03,10.1,0,Nagpur,Healthcare,ITI Diploma
TRN_MH_2026_2380,19872.74,14.8,1,Gadchiroli,IT-ITeS,Graduate
